bug_id,creation_date,product_name,component_name,environment,severity_rating,priority,target_role,escalation_level,confidence_score
PAPYRUS-271294,06/04/2009,PAPYRUS,Core,unknown,3,low,Backend Developer,Same-day review,0.615391748621529
ERCP-296222,26/11/2009,Other,eSWT,unknown,2,low,Frontend Developer,Standard queue,0.4970599606005994
BIRT-161814,20/10/2006,BIRT,Report Engine,unknown,2,low,Software Developer,Standard queue,0.7643594432789571
XTEND-485032,30/12/2015,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.6451083894897031
EPP-468598,28/05/2015,Other,java-package,unknown,3,low,Backend Developer,Same-day review,0.5338318352651037
Z_ARCHIVED-190404,01/06/2007,Z_ARCHIVED,Buckminster,unknown,2,low,Software Developer,Standard queue,0.6749781925830247
PDE-9924,15/02/2002,PDE,UI,unknown,2,low,Frontend Developer,Standard queue,0.5914441734839209
PAPYRUS-385492,19/07/2012,PAPYRUS,Core,unknown,2,low,Backend Developer,Standard queue,0.48337037687985257
CDT-305975,16/03/2010,CDT,cdt-parser,unknown,2,low,Software Developer,Standard queue,0.46139348468792774
MYLYN_TASKS-357541,13/09/2011,Other,Framework,unknown,1,low,Software Developer,Standard queue,0.48116469559705133
Z_ARCHIVED-60191,27/04/2004,Z_ARCHIVED,Hyades,unknown,3,low,Systems Developer,Same-day review,0.8661116137076039
EMF-308618,09/04/2010,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.4847654968038674
Z_ARCHIVED-57270,02/04/2004,Z_ARCHIVED,Hyades,unknown,2,low,Software Developer,Standard queue,0.49543485182084424
DALI_JPA_TOOLS-223418,20/03/2008,Other,Framework,unknown,2,low,Software Developer,Standard queue,0.45603915537854856
COMMUNITY-131083,09/03/2006,COMMUNITY,Website,unknown,2,low,Software Developer,Standard queue,0.4638907434588635
WTP_JAVA_EE_TOOLS-252421,28/10/2008,WTP_JAVA_EE_TOOLS,jst.j2ee,unknown,2,low,Software Developer,Standard queue,0.8429356131349032
ECP-468950,01/06/2015,Other,EMF Forms,unknown,2,low,Software Developer,Standard queue,0.46538789345253123
WTP_SOURCE_EDITING-279146,04/06/2009,WTP_SOURCE_EDITING,wst.sse,unknown,2,low,Software Developer,Standard queue,0.6034318637854151
Z_ARCHIVED-179960,29/03/2007,Z_ARCHIVED,TPTP.monitoring,unknown,2,low,Software Developer,Standard queue,0.7664936513246041
DASH-514713,04/04/2017,Other,Handbook,unknown,2,low,Software Developer,Standard queue,0.47605502353364804
COMMUNITY-329273,02/11/2010,COMMUNITY,PlanetEclipse.org,unknown,2,low,Software Developer,Standard queue,0.4799827545798786
RAP-281898,29/06/2009,RAP,RWT,unknown,2,low,Software Developer,Standard queue,0.5883669747721028
PLATFORM-12313,26/03/2002,PLATFORM,UI,unknown,2,low,Frontend Developer,Standard queue,0.7737165666394729
UDIG-528534,13/04/2016,Other,General,unknown,3,low,Software Developer,Same-day review,0.7044133136196311
PLATFORM-270797,01/04/2009,PLATFORM,UI,unknown,2,low,Frontend Developer,Standard queue,0.4444389705756733
PAPYRUS-312591,12/05/2010,PAPYRUS,Core,unknown,2,low,Backend Developer,Standard queue,0.5270828194252819
JDT-166186,29/11/2006,JDT,UI,unknown,2,low,Frontend Developer,Standard queue,0.6143718431701166
JETTY-357209,09/09/2011,JETTY,server,unknown,3,low,Backend Developer,Same-day review,0.4857693148286936
MYLYN_TASKS-406647,26/04/2013,Other,Framework,unknown,3,low,Systems Developer,Same-day review,0.47030950544923605
Z_ARCHIVED-249191,30/09/2008,Z_ARCHIVED,Autotools,unknown,2,low,Software Developer,Standard queue,0.43914625663839413
PDE-276077,13/05/2009,PDE,Doc,unknown,2,low,Software Developer,Standard queue,0.5412009373225777
CDT-231156,08/05/2008,CDT,cdt-debug-dsf,unknown,2,low,Software Developer,Standard queue,0.47234385723984107
RAP-343488,21/04/2011,RAP,Incubator,unknown,2,low,Software Developer,Standard queue,0.46325160078166544
VIATRA-506354,21/10/2016,Other,Query,unknown,2,low,Database Engineer,Standard queue,0.5931899790764403
PDT-494253,22/05/2016,PDT,PHP Explorer & Projects management,unknown,2,low,Software Developer,Standard queue,0.785181278471091
JDT-183736,24/04/2007,JDT,UI,unknown,2,low,Frontend Developer,Standard queue,0.48345248090566667
PLATFORM-16294,17/05/2002,PLATFORM,Resources,unknown,2,low,Software Developer,Standard queue,0.6265666417063567
BIRT-276408,14/05/2009,BIRT,Report,unknown,3,low,Systems Developer,Same-day review,0.7976684141781161
MPC-418196,27/09/2013,Other,Install,unknown,2,low,Software Developer,Standard queue,0.5176836053659077
GMF-RUNTIME-116247,14/11/2005,Other,General,unknown,2,low,Software Developer,Standard queue,0.48196610450537336
PDE-262464,26/01/2009,PDE,Build,unknown,2,low,DevOps Engineer,Standard queue,0.5084097865963095
PLATFORM-27063,24/11/2002,PLATFORM,Update  (deprecated - use RT>Equinox>p2),unknown,2,low,Software Developer,Standard queue,0.4847484776267923
EQUINOX-210450,20/11/2007,EQUINOX,p2,unknown,2,low,Software Developer,Standard queue,0.4832322888198515
XTEND-398389,17/01/2013,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.4807817699517563
PTP-255839,19/11/2008,Other,RDT,unknown,2,low,Software Developer,Standard queue,0.4419221664920063
TARGET_MANAGEMENT-283606,15/07/2009,Other,RSE,unknown,2,low,Software Developer,Standard queue,0.7094707274498414
PLATFORM-64435,27/05/2004,PLATFORM,Team,unknown,2,low,Software Developer,Standard queue,0.549059236920606
Z_ARCHIVED-444326,17/09/2014,Z_ARCHIVED,Recommenders,unknown,2,low,Software Developer,Standard queue,0.7631372706325454
BIRT-202242,05/09/2007,BIRT,Report,unknown,2,low,Software Developer,Standard queue,0.43278346110768284
ORION-426139,20/01/2014,ORION,Git,unknown,2,low,Software Developer,Standard queue,0.46339793074603713
Z_ARCHIVED-108984,07/09/2005,Z_ARCHIVED,WTP Datatools,unknown,3,low,Systems Developer,Same-day review,0.8279273337019881
MYLYN_DOCS-404315,25/03/2013,Other,Wikitext,unknown,2,low,Software Developer,Standard queue,0.4703548932893073
Z_ARCHIVED-198753,02/08/2007,Z_ARCHIVED,Higgins,unknown,2,low,Software Developer,Standard queue,0.8748905758951206
WTP_SOURCE_EDITING-111876,07/10/2005,WTP_SOURCE_EDITING,jst.jsp,unknown,2,low,Software Developer,Standard queue,0.6054255061218101
BUILDSHIP-500647,01/09/2016,Other,General,unknown,1,low,Software Developer,Standard queue,0.6250217403671061
MODELING-283025,09/07/2009,Other,Releng,unknown,2,low,Software Developer,Standard queue,0.5502903131144051
EPF-146946,13/06/2006,EPF,Content,unknown,3,low,Systems Developer,Same-day review,0.7605500720950781
PLATFORM-231788,13/05/2008,PLATFORM,Text,unknown,2,low,Software Developer,Standard queue,0.6670745199616485
JDT-9008,03/02/2002,JDT,Core,unknown,2,low,Backend Developer,Standard queue,0.4882177713136354
SUBVERSIVE-394761,21/11/2012,Other,Integrations,unknown,3,low,Systems Developer,Same-day review,0.6263886371456293
EMF.DIFFMERGE-443790,11/09/2014,Other,UI,unknown,2,low,Frontend Developer,Standard queue,0.5661300116085267
WTP_WEBSERVICES-234192,27/05/2008,Other,jst.ws,unknown,3,low,Systems Developer,Same-day review,0.4544459532445989
PAPYRUS-485950,15/01/2016,PAPYRUS,Core,unknown,3,low,Backend Developer,Same-day review,0.6843881830828114
EQUINOX-146633,12/06/2006,EQUINOX,Compendium,unknown,2,low,Software Developer,Standard queue,0.6734283788278342
PTP-354893,16/08/2011,Other,Remote Tools,unknown,2,low,Software Developer,Standard queue,0.4714637277167123
Z_ARCHIVED-114694,01/11/2005,Z_ARCHIVED,TPTP,unknown,2,low,Software Developer,Standard queue,0.6195384910880188
LINUX_TOOLS-295525,18/11/2009,LINUX_TOOLS,PackagingTools,unknown,2,low,Software Developer,Standard queue,0.44713695209654847
Z_ARCHIVED-177263,14/03/2007,Z_ARCHIVED,Cosmos,unknown,2,low,Software Developer,Standard queue,0.5103415777949167
EQUINOX-49929,13/01/2004,EQUINOX,Incubator,unknown,2,low,Software Developer,Standard queue,0.4853409994775244
JETTY-445303,29/09/2014,JETTY,server,unknown,2,low,Backend Developer,Standard queue,0.471093975444143
EQUINOX-378165,01/05/2012,EQUINOX,p2,unknown,2,low,Software Developer,Standard queue,0.4844364988175241
BIRT-232966,20/05/2008,BIRT,Report Viewer,unknown,2,low,Software Developer,Standard queue,0.8989501746030085
BIRT-231041,08/05/2008,BIRT,Data,unknown,3,low,Systems Developer,Same-day review,0.6540594192175045
PDT-171970,29/01/2007,PDT,Code Assist,unknown,3,low,Systems Developer,Same-day review,0.4754567131703797
DATA_TOOLS-299443,12/01/2010,DATA_TOOLS,Connectivity,unknown,3,low,Systems Developer,Same-day review,0.887269166194223
PLATFORM-518416,16/06/2017,PLATFORM,UI,unknown,2,low,Frontend Developer,Standard queue,0.4512637606509976
ASPECTJ-213751,22/12/2007,Other,Compiler,unknown,1,low,Systems Developer,Standard queue,0.48030607178004026
WTP_SOURCE_EDITING-102070,28/06/2005,WTP_SOURCE_EDITING,wst.sse,unknown,2,low,Software Developer,Standard queue,0.43676786597966855
TYCHO-474885,13/08/2015,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.4373490250746937
EMF-325603,17/09/2010,Other,cdo.core,unknown,2,low,Backend Developer,Standard queue,0.4807931807950854
TMF-353194,27/07/2011,TMF,Xtext,unknown,1,low,Software Developer,Standard queue,0.4809280284138888
TYCHO-346532,19/05/2011,Other,Core,unknown,3,low,Backend Developer,Same-day review,0.4779199494244313
GMF-RUNTIME-206200,12/10/2007,Other,General,unknown,2,low,Software Developer,Standard queue,0.5435591096238397
BIRT-144895,01/06/2006,BIRT,Build,unknown,3,low,DevOps Engineer,Same-day review,0.5494073909553978
PTP-507756,18/11/2016,Other,Doc,unknown,2,low,Software Developer,Standard queue,0.8071140309180911
OSEE-234200,27/05/2008,Other,Define,unknown,2,low,Software Developer,Standard queue,0.647097082800073
MTJ-249826,06/10/2008,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.4796663117714508
PAPYRUS-289589,16/09/2009,PAPYRUS,Core,unknown,3,low,Backend Developer,Same-day review,0.48441586499990746
PLATFORM-52696,20/02/2004,PLATFORM,UI,unknown,2,low,Frontend Developer,Standard queue,0.46331118037228636
EQUINOX-493193,08/05/2016,EQUINOX,p2,unknown,2,low,Software Developer,Standard queue,0.45351550778365
PAPYRUS-311010,29/04/2010,PAPYRUS,Core,unknown,2,low,Backend Developer,Standard queue,0.6224507805110816
VORTO-474028,31/07/2015,Other,Vorto Repository,unknown,2,low,Software Developer,Standard queue,0.4759023294965891
LYO-530319,25/01/2018,Other,ReleaseEngineering,unknown,2,low,DevOps Engineer,Standard queue,0.5807137959631566
JDT-9375,11/02/2002,JDT,UI,unknown,2,low,Frontend Developer,Standard queue,0.4467402418266059
WORKING_GROUPS-464053,07/04/2015,Other,Polarsys,unknown,2,low,Software Developer,Standard queue,0.7744003009072833
Z_ARCHIVED-182189,12/04/2007,Z_ARCHIVED,TPTP,unknown,3,low,Systems Developer,Same-day review,0.9097376848411349
EMFCOMPARE-310984,29/04/2010,Other,Core,unknown,3,low,Backend Developer,Same-day review,0.45183577891928034
VERTX-479943,16/10/2015,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.43787069432134496
PLATFORM-182438,14/04/2007,PLATFORM,Releng,unknown,1,low,Software Developer,Standard queue,0.46679027155012187
ORION-473783,28/07/2015,ORION,Client,unknown,2,low,Software Developer,Standard queue,0.4615018054913653
Z_ARCHIVED-60743,03/05/2004,Z_ARCHIVED,Hyades,unknown,2,low,Software Developer,Standard queue,0.8187179443416583
TARGET_MANAGEMENT-231903,13/05/2008,Other,RSE,unknown,2,low,Software Developer,Standard queue,0.4778736015086065
JDT-33552,28/02/2003,JDT,UI,unknown,2,low,Frontend Developer,Standard queue,0.45776696512195714
TARGET_MANAGEMENT-251654,21/10/2008,Other,RSE,unknown,2,low,Software Developer,Standard queue,0.5346386575597677
ORION-499252,05/08/2016,ORION,Node,unknown,2,low,Software Developer,Standard queue,0.587751832320198
ECLIPSELINK-269002,17/03/2009,ECLIPSELINK,MOXy,unknown,2,low,Software Developer,Standard queue,0.4839524328726385
WTP_SERVERTOOLS-151093,19/07/2006,Other,wst.server,unknown,2,low,Backend Developer,Standard queue,0.46150381969500276
JUBULA-470386,17/06/2015,Other,RC,unknown,2,low,Software Developer,Standard queue,0.63957646246589
BIRT-153231,09/08/2006,BIRT,Report Viewer,unknown,2,low,Software Developer,Standard queue,0.5602666122249029
BIRT-150347,12/07/2006,BIRT,Report,unknown,2,low,Software Developer,Standard queue,0.49534118803653093
ORION-412403,05/07/2013,ORION,Client,unknown,2,low,Software Developer,Standard queue,0.48009237554238915
EPF-134912,04/04/2006,EPF,Content,unknown,2,low,Software Developer,Standard queue,0.8432523709393369
WTP_SOURCE_EDITING-343189,18/04/2011,WTP_SOURCE_EDITING,wst.html,unknown,2,low,Frontend Developer,Standard queue,0.46455842693814436
PLATFORM-13704,12/04/2002,PLATFORM,UI,unknown,2,low,Frontend Developer,Standard queue,0.485711484172784
PLATFORM-12237,25/03/2002,PLATFORM,Text,unknown,2,low,Software Developer,Standard queue,0.767129650711341
RAP-205403,04/10/2007,RAP,RWT,unknown,1,low,Software Developer,Standard queue,0.45978071440328444
WTP_WEBSERVICES-95355,16/05/2005,Other,jst.ws,unknown,2,low,Software Developer,Standard queue,0.5488327506288756
PLATFORM-10981,07/03/2002,PLATFORM,Resources,unknown,2,low,Software Developer,Standard queue,0.465400650509989
PLATFORM-247083,11/09/2008,PLATFORM,SWT,unknown,2,low,Frontend Developer,Standard queue,0.48440192703023843
WTP_SOURCE_EDITING-123749,13/01/2006,WTP_SOURCE_EDITING,jst.jsp,unknown,3,low,Systems Developer,Same-day review,0.44090420201080394
COMMUNITY-439918,18/07/2014,COMMUNITY,Git,unknown,3,low,Systems Developer,Same-day review,0.5893885890015056
WEB_TOOLS-117908,24/11/2005,Other,Web Standard Tools,unknown,3,low,Systems Developer,Same-day review,0.4499257260852437
PLATFORM-23793,18/09/2002,PLATFORM,Team,unknown,3,low,Systems Developer,Same-day review,0.6324798463109813
Z_ARCHIVED-235423,03/06/2008,Z_ARCHIVED,Cosmos,unknown,2,low,Software Developer,Standard queue,0.4851365123740855
ORION-370878,07/02/2012,ORION,Server,unknown,2,low,Backend Developer,Standard queue,0.4693548756764342
RAP-260399,08/01/2009,RAP,Workbench,unknown,2,low,Software Developer,Standard queue,0.47412099668452373
CDT-205272,03/10/2007,CDT,cdt-core,unknown,2,low,Backend Developer,Standard queue,0.4507181823276242
BIRT-278706,01/06/2009,BIRT,Report,unknown,2,low,Software Developer,Standard queue,0.48511746346807294
BIRT-196103,10/07/2007,BIRT,Report,unknown,2,low,Software Developer,Standard queue,0.4814521235128811
ECP-528480,12/12/2017,Other,EMF Forms,unknown,2,low,Software Developer,Standard queue,0.47409581684508906
PLATFORM-6624,06/12/2001,PLATFORM,Resources,unknown,2,low,Software Developer,Standard queue,0.8182756222100522
WTP_SOURCE_EDITING-113132,19/10/2005,WTP_SOURCE_EDITING,wst.xsd,unknown,2,low,Software Developer,Standard queue,0.6903115024102886
TARGET_MANAGEMENT-284596,24/07/2009,Other,RSE,unknown,2,low,Software Developer,Standard queue,0.4348200214729266
PLATFORM-43321,18/09/2003,PLATFORM,UI,unknown,1,low,Frontend Developer,Standard queue,0.46304258607258214
Z_ARCHIVED-62317,14/05/2004,Z_ARCHIVED,Hyades,unknown,2,low,Software Developer,Standard queue,0.8259285368619117
PLATFORM-18903,03/06/2002,PLATFORM,Team,unknown,2,low,Software Developer,Standard queue,0.5253069116503939
WTP_SOURCE_EDITING-296635,01/12/2009,WTP_SOURCE_EDITING,jst.jsp,unknown,2,low,Software Developer,Standard queue,0.437258441893993
EMF-342657,13/04/2011,Other,cdo.core,unknown,2,low,Backend Developer,Standard queue,0.452985801711884
MDT.MODISCO-309976,21/04/2010,Other,Main,unknown,2,low,Software Developer,Standard queue,0.4529962260756308
PDE-305232,09/03/2010,PDE,UI,unknown,2,low,Frontend Developer,Standard queue,0.48154287153459574
TMF-239650,04/07/2008,TMF,Releng,unknown,2,low,Software Developer,Standard queue,0.5435618479844979
PLATFORM-68545,24/06/2004,PLATFORM,SWT,unknown,2,low,Frontend Developer,Standard queue,0.4849353846930328
PLATFORM-17522,23/05/2002,PLATFORM,Team,unknown,2,low,Software Developer,Standard queue,0.4359925784438704
Z_ARCHIVED-289789,17/09/2009,Z_ARCHIVED,Buckminster,unknown,2,low,Software Developer,Standard queue,0.4518847571536456
GMF-RUNTIME-152036,27/07/2006,Other,General,unknown,2,low,Software Developer,Standard queue,0.45610258055151615
PLATFORM-74250,20/09/2004,PLATFORM,Team,unknown,2,low,Software Developer,Standard queue,0.5240845115906236
PDT-204034,19/09/2007,PDT,Code Folding,unknown,2,low,Software Developer,Standard queue,0.9215157369873019
Z_ARCHIVED-228747,24/04/2008,Z_ARCHIVED,TPTP,unknown,3,low,Systems Developer,Same-day review,0.816732841327813
OCL-192692,14/06/2007,Other,Core,unknown,3,low,Backend Developer,Same-day review,0.43403631012237076
MDT.MODISCO-342553,12/04/2011,Other,Technologies,unknown,2,low,Software Developer,Standard queue,0.4742018219884176
WTP_JAVA_EE_TOOLS-225678,03/04/2008,WTP_JAVA_EE_TOOLS,jst.j2ee,unknown,2,low,Software Developer,Standard queue,0.8543570285430999
CDT-72695,26/08/2004,CDT,cdt-parser,unknown,2,low,Software Developer,Standard queue,0.4764158689446155
CDT-31980,17/02/2003,CDT,cdt-core,unknown,2,low,Backend Developer,Standard queue,0.4432545452182557
RECOMMENDERS-431336,27/03/2014,Other,Completion,unknown,2,low,Software Developer,Standard queue,0.8248815513284414
PLATFORM-123594,12/01/2006,PLATFORM,SWT,unknown,2,low,Frontend Developer,Standard queue,0.4682598516358667
WTP_EJB_TOOLS-232393,15/05/2008,Other,jst.ejb,unknown,1,low,Software Developer,Standard queue,0.46168386274359663
TMF-404721,02/04/2013,TMF,Xtext,unknown,2,low,Software Developer,Standard queue,0.4412958365139123
ORBIT-190050,30/05/2007,Other,bundles,unknown,3,low,Systems Developer,Same-day review,0.6762984170317958
Z_ARCHIVED-61823,11/05/2004,Z_ARCHIVED,CME,unknown,2,low,Software Developer,Standard queue,0.4808529522511915
SCOUT-405860,17/04/2013,Other,Scout,unknown,3,low,Systems Developer,Same-day review,0.47987201267485946
TMF-426907,29/01/2014,TMF,Xtext,unknown,2,low,Software Developer,Standard queue,0.664741235411939
WTP_SERVERTOOLS-203533,16/09/2007,Other,jst.server,unknown,2,low,Backend Developer,Standard queue,0.8682436614936266
MYLYN_COMMONS-392346,18/10/2012,Other,Monitor,unknown,2,low,Software Developer,Standard queue,0.47202854951580697
PTP-401555,22/02/2013,Other,RM,unknown,2,low,Software Developer,Standard queue,0.4846350178447737
MYLYN_TASKS-348335,05/06/2011,Other,Bugzilla,unknown,1,low,Software Developer,Standard queue,0.4693202838840213
EMF-324743,08/09/2010,Other,Query2,unknown,2,low,Database Engineer,Standard queue,0.481343561758362
PAPYRUS-388733,04/09/2012,PAPYRUS,Core,unknown,2,low,Backend Developer,Standard queue,0.5026937720535963
BIRT-165607,23/11/2006,BIRT,Report Designer,unknown,2,low,Software Developer,Standard queue,0.815702599627265
EGIT-333338,30/12/2010,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.6761103838369269
GRAPHITI-323718,26/08/2010,Other,Core,unknown,2,low,Backend Developer,Standard queue,0.45840117323145024
JDT-45485,24/10/2003,JDT,Text,unknown,2,low,Software Developer,Standard queue,0.48527138468780284
BIRT-134949,05/04/2006,BIRT,Report,unknown,2,low,Software Developer,Standard queue,0.5663767129371687
