bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
LIBREOFFICE-45533,2012-02-02,Writer,LIBREOFFICE,EDITING: Pasting TABLE as RTF from SPSS fails,"Created attachment 56507
There are Screenshots of how it looks like and the SPSS-Output-File.

Problem description: 

I have problems pasting tables from an SPSS Output Document. SPSS is a software for statisical analysis commonly used in social sciences.

Steps to reproduce:
1. Copy a Table in SPSS (in my case it was a frequencys-table but that is not important. The Paste fails also with every different table). SPSS makes that an RTF-Export to the clipboard [Ctrl+C]. 

2. Paste it in Libre-Office Writer [Ctrl+V]

Current behavior:

The pasted table looks crappy. It not a pasted table at all. The Pasted contend is a table and some text below it. It is really hard to repair.

If i paste it to M$ Word (where it works fine) copy it in Word again and paste it to LibreOffice than i have a lousy formatted table with VERY thick frames. Therefore i assume that there is a general problem with pasting RTF-Tables.

I attached a ZIP-file with screenshots of how it looks like and the SPSS-output-file. As far as i know it is possible to open the Outputfiles in SPSS and copy content out of it without having a valid licence.

If a developer has further questions feel free to send me a private mail. My German is better than my Englisch )

Expected behavior:

Should look like the source. Or at least look like in OpenOffice. Or even better look like in M$ Word. In M$ Word it looks like the source.

Platform (if different from the browser):
Windows 7 Ultimate 64 Bit LibreOffice with standard install options.
IBM SPSS version 20. The Bug also appears with content wich is copied with older SPSS-Versions.
              
Browser: Mozilla/5.0 (Windows NT 6.1 WOW64 rv:10.0) Gecko/20100101 Firefox/10.0",vmiklos,dagaz,fixed,1,resolved,4,2013-07-13,0,14,2012-12-28,330,normal,2
ZEITGEIST-75036,2014-02-15,Engine,ZEITGEIST,Zeitgeist vala bindings must depend upon gio-2.0,"While compiling folks:

checking for zeitgeist-2.0 vala bindings... configure: error: Package requirements were not met: zeitgeist-2.0

zeitgeist-2.0.vapi:7.80-7.95: error: The type name `GLib.Cancellable' could not be found
zeitgeist-2.0.vapi:8.74-8.89: error: The type name `GLib.Cancellable' could not be found
zeitgeist-2.0.vapi:11.77-11.92: error: The type name `GLib.Cancellable' could not be found
zeitgeist-2.0.vapi:12.78-12.93: error: The type name `GLib.Cancellable' could not be found
zeitgeist-2.0.vapi:22.210-22.225: error: The type name `GLib.Cancellable' could not be found
zeitgeist-2.0.vapi:23.265-23.280: error: The type name `GLib.Cancellable' could not be found
[...]

That's because zeitgeist-2.0.deps does not currently contain gio-2.0.",zeitgeist-bugs,lethalman88,fixed,1,resolved,4,2014-02-16,0,4,2014-02-16,1,critical,5
FREEDESKTOP.ORG-12305,2007-09-06,Project Creation Requests,FREEDESKTOP.ORG,Request for libva git repository,I would like to request a git repository for libva which has an implementation of the API listed on http://www.freedesktop.org/wiki/Software/vaapi,sitewranglers,waldo.bastian,fixed,1,resolved,4,2007-12-05,0,4,2007-12-05,90,normal,2
DBUS-100692,2017-04-16,core,DBUS,Make the build reproducible,"If we build dbus twice with the same platform and toolchain (in particular the same version of the same compiler) it should be possible to get binary-identical results. See  for more information on reproducible builds.

Because we use __FILE__ in debug messages we can't have reproducible builds unless we invoke configure with a relative path (like the Debian packages of dbus do) but that's easy for a distributor to do if they consider reproducible builds to be important.

(That means this should be reproducible and not hard-code /tmp/dbus/src or /tmp/dbus/builds/optimized into binaries:

cd /tmp/dbus
git clone ... src
mkdir -p builds/optimized
cd builds/optimized && ../../src/configure ...

but it's OK if this isn't:

cd /tmp/dbus
git clone ... src
mkdir builds/optimized
cd builds/optimized && /tmp/dbus/src/configure ...

)",smcv,smcv,fixed,1,resolved,4,2017-04-18,0,12,2017-04-18,2,minor,2
MESA-30265,2010-09-19,Drivers/Gallium/r600,MESA,r600g: potential memory leak,"Created attachment 38798
(r600g) Output of valgrind --trace-children=yes --leak-check=full glxgears

Shortly running glxgears in valgrind with r600g:

LEAK SUMMARY:
 definitely lost: 4414144 bytes in 236 blocks

With r600c there's a lot less loss output.

System environment:
-- system architecture: amd64
-- Linux distribution: Gentoo
-- GPU: RS780G
-- Model: ATI Radeon HD 3200
-- Display connector: VGA
-- xf86-video-ati: b90cb61ccb0f4f80e0627141f223354a9371d47d
-- xserver: 1.9.0
-- mesa: e4513e7fb96c6336d8c7fcdadfaddb6b335a736e
-- drm: 7ec9a1effa4f551897f91f3b017723a8adf011d9
-- kernel: 2.6.36-rc4-00166-g151b6a5",dri-devel,nikai,fixed,1,resolved,4,2010-10-01,0,3,2010-10-01,12,normal,2
XKEYBOARD-CONFIG-7651,2006-07-27,General,XKEYBOARD-CONFIG,Support for Acer C300 Laptop inet keys (Patch),"I'll attach a patch to support the inet keys on Acer C300 Laptop. Credits go to
Dennis Sieben .",xkb,sndirsch,fixed,1,resolved,4,2006-07-29,0,3,2006-07-29,2,normal,2
PYCAIRO-44336,2011-12-30,general,PYCAIRO,missing support for cairo_region_t,pycairo 1.10.0 does not yet support the cairo_region_t.,d74n5pohf9,shy,fixed,1,resolved,4,2017-07-05,0,12,2017-07-05,2014,normal,2
POPPLER-11027,2007-05-21,cairo backend,POPPLER,getRGBLine based color space conversion can use bad tables,instead of the colored pictures we can only see useless black blocks,jmuizelaar,sxpert,fixed,1,resolved,4,2019-03-13,0,8,2009-07-27,798,normal,2
HARFBUZZ-76494,2014-03-23,src,HARFBUZZ,"#!/usr/bin/python in testsuite","Some system may not have python installed in /usr/bin. Can we change it to /usr/bin/env python?

I found this problem in the following files:
test/shaping/hb-diff                                                             
test/shaping/hb-diff-colorize                                                    
test/shaping/hb-diff-filter-failur                                               
test/shaping/hb-diff-ngrams                                                      
test/shaping/hb-diff-stat                                                        
test/shaping/hb-manifest-read                                                    
test/shaping/hb-manifest-update                                                  
test/shaping/hb-unicode-decode                                                   
test/shaping/hb-unicode-encode                                                   
test/shaping/hb-unicode-prettyname                                               
test/shaping/hb_test_tools.py",freedesktop,lantw44,fixed,1,resolved,4,2015-04-06,0,2,2015-04-06,379,normal,2
MESA-107848,2018-09-07,Drivers/Gallium/Freedreno,MESA,freedreno_draw.c:300:4: error: unknown field ‘depth_clip’ specified in initializer,"Freedreno fails to build with:
../../../../../src/gallium/drivers/freedreno/freedreno_draw.c: In function ‘fd_blitter_clear’:
../../../../../src/gallium/drivers/freedreno/freedreno_draw.c:300:4: error: unknown field ‘depth_clip’ specified in initializer
    .depth_clip = 1
    ^
Makefile:1294: recipe for target 'freedreno_draw.lo' failed
make[6]: *** [freedreno_draw.lo] Error 1
make[6]: *** Waiting for unfinished jobs....


Know to build OK: 3824c8e7cda97c3bf856983ea5fb6d696c75fb24
Known to fail   : fda7683726a55eec8a76416470cd59d673b27790


Full build log + configure options here:
https://launchpadlibrarian.net/387241201/buildlog_ubuntu-xenial-arm64.mesa_18.3~git1809070730.fda768~oibaf~x_BUILDING.txt.gz",robclark,pedretti.fabio,fixed,1,resolved,4,2018-09-07,0,2,2018-09-07,0,normal,2
XORG-29977,2010-09-02,Server/General,XORG,Some glean tests fail with GLXBadContextTag errors with software rendering,"Some glean tests fail with GLXBadContextTag errors when run with mesa swrast renderer with either direct or indirect rendering.

e.g. with git master xserver and mesa mesa configured --with-dri-drivers=swrast so only swrast dri driver is built and installed.

$ ./glean -r results -o --quick -t makeCurrent
X Error of failed request:  GLXBadContextTag
  Major opcode of failed request:  153 (GLX)
  Minor opcode of failed request:  1 (X_GLXRender)
  Serial number of failed request:  37
  Current serial number in output stream:  38

These tests run file when mesa is configured --with-driver=xlib perhaps unsurprisingly.",xorg-team,jon.turney,fixed,1,resolved,4,2010-09-15,0,13,2010-09-07,5,normal,2
XORG-10442,2007-03-28,Driver/Radeon,XORG,Option MergedFB off leads to segfault,"server drm xf86-video-ati from git.
Current xf86-video-ati seems to be detecting a secondary monitor(inexistant
in my setup) and trying MergedFB by default. That leads to a lower resolution
mode than usual(and than specified in xorg.conf).
When issued the config setting Option MergedFB off server segfaults.",xorg-driver-ati,vininim,fixed,1,resolved,4,2007-04-05,0,14,2007-03-30,2,major,4
LIBREOFFICE-69157,2013-09-10,Writer,LIBREOFFICE,When moving frame contents are moved instead of frame,"Description:
After selecting a frame to move it dragging on any object contained within the frame causes the frame to lose focus and only move the object clicked on instead. I can confirm this broken behavior under win32 4.1.0.4 rhel 64 bit 4.1.0.4 rhel 64 bit 4.1.1.2 arch 32 bit 4.1.1.2  It was working properly in 4.0.2.2.

Steps to reproduce
1. Create a frame.
2. Insert an image into frame.
3. Click outer frame to give the frame focus.
4. Move the frame by dragging starting drag over the contained picture.

Current behavior
The frame loses focus and only the image is moved.

Expected behavior
The whole frame should remain selected and move.

After clicking on the frame border the frame has has focus.  Dragging ANYWHERE inside the frame borders should move the frame whether the cursor is over an object or not.",Wasserthal,tmacalp,fixed,1,resolved,4,2014-04-14,0,18,2014-04-09,211,normal,2
MESA-23205,2009-08-07,Drivers/DRI/i965,MESA,[G45] Second Life causes hang drm crash,"Created attachment 28428
dmesg output

I had the Second Life viewer running (version 1.23.4.123908) in a window After switching workspaces X hang and dmesg output reveals drm crashing.

System environment:
-- chipset: G45 / ICH10R
-- system architecture: 32-bit
-- Linux distribution: Debian unstable
-- Machine or mobo model: Asus P5Q-EM
-- Display connector: DVI
-- KMS: enabled
-- xf86-video-intel: 50e2a6734de43a135aa91cd6e6fb5147e15ce315
-- xserver: 1.6.3
-- mesa: 048f988aeb06fa360c6c41eaa50cb96b4b86e34e
-- drm: 9aed44beeac4f250a58c792d64a4dee1dde3d086
-- kernel: 2.6.31-rc5 (debian)",eric,sa,fixed,1,resolved,4,2009-09-11,0,5,2009-09-11,35,critical,5
XCB-6798,2006-05-01,Library,XCB,Doesn't currently handle 32-bit wrap in sequence numbers,XCB doesn't currently handle 32-bit wrap in sequence numbers.,jamey,josh,fixed,1,resolved,4,2006-07-01,0,3,2006-07-01,61,normal,2
POPPLER-105970,2018-04-10,general,POPPLER,index -1 out of bounds in XRef::constructXRef,"poppler/poppler/XRef.cc:943:21: runtime error: index -1 out of bounds for type 'char [256]'
    #0 0x5e62fd in XRef::constructXRef(bool* bool) poppler/poppler/XRef.cc:943:21
    #1 0x5e502f in XRef::XRef(BaseStream* long long long long bool* bool) poppler/poppler/XRef.cc:324:18
    #2 0x595aec in PDFDoc::setup(GooString* GooString*) poppler/poppler/PDFDoc.cc:282:14
    #3 0x5960f7 in PDFDoc::PDFDoc(BaseStream* GooString* GooString* void*) poppler/poppler/PDFDoc.cc:251:8
    #4 0x4b0b1a in poppler::document_private::document_private(char const* int std::__1::basic_string std::__1::allocator > const& std::__1::basic_string std::__1::allocator > const&) poppler/cpp/poppler-document.cpp:108:15
    #5 0x4b6306 in poppler::document::load_from_raw_data(char const* int std::__1::basic_string std::__1::allocator > const& std::__1::basic_string std::__1::allocator > const&) poppler/cpp/poppler-document.cpp:1099:33",poppler-bugs,pdknsk,fixed,1,resolved,4,2018-05-01,0,8,2018-05-01,21,normal,2
DRI-49907,2012-05-14,DRM/Intel,DRI,Disabling video connectors on the kernel command line can have unexpected consequences,"3.4.0-rc7+ kernel.

In normal (default) boot connector polling does not run.

Passing in video=DP-3:d on the kernel command line makes the polling loop run.",daniel,tvrtko.ursulin,fixed,1,closed,6,2017-07-24,0,13,2012-12-10,210,normal,2
TELEPATHY-9436,2006-12-24,butterfly,TELEPATHY,butterfly don't reopen closed text channels,"Hi

gossip-telepathy closes text channels after 60 sec of inactivity. If the contact
send me a message after I closed the channel I don't receive the NewChannel
signal to reopen the channel and get messages.

Using gabble it works.",ali.sabil,xclaesse,fixed,1,resolved,4,2007-04-03,0,3,2007-04-03,100,normal,2
CAIRO-10150,2007-03-01,general,CAIRO,Support inline with Sun Studio compiler,"The attached patch fixes the INLINE macro so it also gets set properly when using the Sun Studio compiler.  It basically adds the __SUNPRO_C part:

#if defined(__GNUC__)
#define INLINE __inline__
#elif defined (__SUNPRO_C)
#define INLINE inline
#else
#define INLINE
#endif

It would be nice if this could go upstream so that Sun Studio also compiles cairo with inline properly.

I notice that there is some mess with how inline is handled in cairo/pixman/src.  The macro is defined in icint.h and fbpict.h.  Since fbpict.h indirectly includes icint.h this causes the macro to be defined twice.  The macro is defined separately in pixregion.c.

Also it seems some code uses __inline when it would be more consistent to use the INLINE macro.  

The attached patch defines INLINE just once in icint.h and adds an #include icint.h to pixregion.c to access this macro.

Note that the function fbmmx.c also uses __inline and could probably be made to just use INLINE.  Since I'm not building this code I didn't make this change since I can't test it.  If so then this code could be removed from icint.h

#ifndef __GNUC__
#define __inline
#endif

I'm not sure my attached patch is the best approach.  Perhaps the macro should be moved to a more general header file rather than in icint.h.  Perhaps pixman.h?  But this patch shows the issues and how to approach fixing them.",cworth,brian.cameron,fixed,1,resolved,4,2007-04-03,0,5,2007-04-03,33,normal,2
MESA-29488,2010-08-10,GLUT,MESA,[patch] MesaGLUT needs to support GLX_ARB_multisample,"Created attachment 37772
Diff w.r.t MesaGlut 7.8.2

In glut_dstr.c there is logic based on GLX_SGIS_multisample that also ought to support the ARB version: GLX_ARB_multisample.

Recent Nvidia drivers don't seem to support the SGIS extension but _do_ support the ARB extension.

Tested with the following GLUT call on Linux:

glutInitDisplayString(rgb double depth samples~4)

Without the patch glutCreateWindow fails.",mesa-dev,nstewart,fixed,1,resolved,4,2010-08-10,0,3,2010-08-10,0,normal,2
LIBREOFFICE-37226,2011-05-15,Spreadsheet,LIBREOFFICE,Calc crashes while trying to open attached spreadheet (regression),"Created attachment 46740
spreadsheet causing the crash

Trying to open the attached spreadsheet (used for finding duplicate localized function names) causes a repeatable crash with 3.4beta5. This is a regression compared to 3.3.2. I will attach the spreadsheet and gdb log (unfortunately without debugging symbols).",libreoffice,hatapitk,fixed,1,resolved,4,2011-05-18,0,5,2011-05-18,3,critical,5
UIM-1790,2004-11-06,Other,UIM,configure.ac includes 0.4.5-beta1,"// uim-svn1594

Open uim-0.4.5/configure.ac.
Line 3: AC_INIT([uim] 0.4.5-beta1 [tkng@xem.jp])

I think 0.4.5 or 0.4.6 is better.",uim-bugs,utuhiro78,fixed,1,resolved,4,2004-11-08,0,2,2004-11-08,2,normal,2
LIBREOFFICE-38590,2011-06-23,Spreadsheet,LIBREOFFICE,Possible fd-leak with speadsheet containing Chart objects,"Created attachment 48323
spreadsheet with charts which cause probable memory leak

Steps to reproduce:
- open the attached spreadsheet with LibO 3.4.1 rc1
- go to the bottom of the sheet to show the charts
- navigate in the sheet several times in order to show and hide the charts
- after a moment it becomes impossible to save the file : too many files open !

In fact if you look at the temporary folder used by LibO you can see that Calc create many new temp files each time a chart becomes visible.
With the attached file I reach quickly ~1000 files
result of ulimit -n command : 1024 ...

Best regards. JBF",libreoffice-bugs,jbfaure,fixed,1,resolved,4,2011-10-29,0,17,2011-06-24,1,blocker,6
CAIRO-4882,2005-10-25,general,CAIRO,cairo needs to also work on Solaris,"The surface->buggy_repeat also needs to be set to TRUE on Solaris 10 an earlier
which ship with the 2.8.0 version of the Xorg Xserver and also needs the
workaround.  I'll attach a patch.

Without this patch nautilus icons and the root menu don't refresh when you are
done with them and clutter the screen.  Probably other problems too.",cworth,brian.cameron,fixed,1,resolved,4,2006-06-14,0,4,2006-06-14,232,normal,2
FREEDESKTOP.ORG-4655,2005-09-30,Administration,FREEDESKTOP.ORG,permissions on /srv/liboil.freedesktop.org,"Could you chgrp the permission on /src/liboil.freedesktop.org and subdirectories
to liboil?",sitewranglers,ds,fixed,1,resolved,4,2005-10-01,0,2,2005-10-01,1,normal,2
XORG-76285,2014-03-17,Server/Acceleration/glamor,XORG,xfce4 action buttons window takes a very long time to appear on the screen,"In an xfce4 panel add an action buttons plugin then configure its appearance as buttons in its properties (right click contextual menu on the icon in the panel).
Then if you left click to make the buttons appear it takes a very long time for the window to appear.

The window manager compositor is disabled.

On radeon southern island it takes more time than on radeon evergreen with glamor accelmethod enabled.",zhigang.gong,sylvain.bertrand,fixed,1,resolved,4,2014-08-13,0,7,2014-08-13,149,normal,2
SYSTEMD-63277,2013-04-08,general,SYSTEMD,journalctl -b doesn't do what is expected when there are explicit disjunctions,"I expect -b to never output entries that don't belong to the current boot but when there are explicit disjunctions in the match expression it gets confused.

This is correct:

   # journalctl -b -o verbose | grep _BOOT_ID | sort | uniq
	_BOOT_ID=e2e2a996e7da4fb28d56f12a9c8a5261

(only one boot id)

but this isn't:

   # journalctl -b -o verbose _PID=2 + _PID=1 | grep _BOOT_ID | sort | uniq
	_BOOT_ID=1e128df28b734458a797870d84a806ee
	_BOOT_ID=361717ded01e4a3d896f52f3bbd9cde7
	_BOOT_ID=6805fcfa65334dd188c78e54962c2f2e
	_BOOT_ID=7af680e2259a4af0b81a948950d3046b
	_BOOT_ID=91283683ba8b4164b8bde31498f85d4e
	_BOOT_ID=e2e2a996e7da4fb28d56f12a9c8a5261

(many boot ids)

I guess this happens because -b just adds a single _BOOT_ID=... match which results in an effective match expression of 

  (_BOOT_ID=... && _PID=2) || (_PID=1)

in the last case.

To fix this the _BOOT_ID_... match needs to _also_ be added after each call to sd_journal_add_disjunction I think.  Patch with pleasure on request.",systemd-bugs,marius.vollmer,fixed,1,resolved,4,2013-05-06,0,5,2013-05-06,28,normal,2
